reviewerID,asin,reviewerName,helpful,reviewText,overall,summary,unixReviewTime,reviewTime,sentiment,review_length,helpful_votes,total_votes,helpfulness_ratio,review_time,days_since_review
A2VRTT04CKK484,B00000JBRV,E. Franco,"[3, 5]","This mic is very popular around gamers, espicially if you want to FraGTaLiTy's mic mod. This mic used to cost around $5 dollars. It's a great mic, but why is there a need to increase the price ten fold? I would just go with a Zalman Clip-On. If you have $50 to spend on a mic after $100+ on a headset and $130 on a mixamp go right ahead, but that is something that I will not be doing.",3.0,$50? Really?,1311552000,"07 25, 2011",0.41314285714285715,79,3,5,0.5,2011-07-25,1091
A2MQ3Z1UX5EXUC,B00000JBRV,Eric,"[1, 1]",I've been using this mic for a couple of years now with a nice pair of headphones. Velcroed them on and they're good to go!,5.0,Sounds great!,1398643200,"04 28, 2014",0.7375,25,1,1,0.5,2014-04-28,83
A1ESEP2IGYJDXN,B00000JBRV,SlimJim(tm),"[0, 0]","I am a gamer, and I don't use headsets, i use headphones, with a seperate mic. I saw someone on head-fi.org who bought one of these and used industrial strength velcro to attach one of these to their AD700s, so i decided to try it with my AKGs. It works pretty well, but the mic is real quiet right out of the box, but after turning the volume all the way up and putting the microphone boost up to 10dB, it is super clear and crisp. If you put the mic boost up to 20dB you can hear large amounts of feedback (buzzing/humming noise), but that it not too big of a problem, because it works fine with a 10dB boost. I would recommend this to any gamer, but if you can spend a little more money, go for the ANT Lion Mod Mic V2.EDIT 10/8/13: I recently replaced the original cable with a cable that connects both the mic and the headphones in one cable, and has a volume control and mute button, and this seemed to reduce the amount of feedback (buzzing/humming noise).",4.0,Pretty good for gaming,1378512000,"09 7, 2013",0.1955357142857143,185,0,0,0.0,2013-09-07,316
A155YL0Y0GKUW5,B00000JBUI,,"[3, 3]","As I write this I am sad to say that my trackball is finally starting to show its age as it is becoming difficult to register clicks after 15 years of solid, daily use.The design put years back on the life of my wrist and saved me from certain carpal tunnel issues.It is not easy for everyone to get used to it as I have laughed at many who have tried to use my pc for something quick, but just like anything else it has a learning curve and I simply cannot imagine life without it.I came to Amazon hoping I could somehow score one of these without destroying my bank account and I fell on the floor when I saw what people are charging.The sad part is that I actually considered spending $500 on getting one of these for a few moments.If I knew 100% that any of these ridiculously priced trackball FXs on here were brand new, I would actually buy one.THAT is how good this thing is.",5.0,simply amazing and flat out baffling why it is no longer made,1317772800,"10 5, 2011",0.027808699237270657,170,3,3,0.75,2011-10-05,1019
A2UEW04N38LVB,B00000JBUI,2many2read,"[3, 3]","This is a great large trackball that was discontinued after a few years by Logitech.It is however, very much a vintage collectible -- still functional as a trackball -- but not current cutting-edge technology.THE REVIEWS START IN 1999, PEOPLE.*  There's no way Logitech will provide a Windows 7 driver for this.Still many users believe this is one of the best trackballs ever made, comparable perhaps to theMicrosoft Trackball Explorer-- also no longer made.  A new MSTE one will set you back hundreds; they're scarce.*Amazon says they first stocked this in 1973? What is that, 22 years before Amazon launched? Wasn't the web called ARPANET then?",5.0,Legendary trackball way out of production,1304467200,"05 4, 2011",0.2236953955135773,105,3,3,0.75,2011-05-04,1173
A3MMQ88H2WCYVJ,B00000JBUI,Amazon Customer,"[1, 1]","This mouse has served me well for the past 10 years, and I hope it lasts another 10!  It's ergonomic, it doesn't need to be cleaned very often, it's very precise (far more precise than the thumb-balls Logitech currently sells), it has four buttons assignable to just about any function... superior in every way.Recently I tried to buy another one for work but couldn't find anything like it.  If you can find one, buy it!  ...and make sure to register it so Logitech realizes it's still popular!",5.0,"The best, most ergonomic, most useful trackball...",1216771200,"07 23, 2008",0.35325,87,1,1,0.5,2008-07-23,2188
A3TWFM69THKQBK,B00000JBUI,"Dr. M ""Professor""","[0, 0]","I have two of these, one I just bought (used-mint condition) and one I bought new several years ago which is now dead.  People who do computer-aided design and need fine cursor control absolutely love the FX because the large ball gives you just that - better fine control than any other mouse or trackball.  However, some actions, like drag and drop, are difficult to do with the traditional left button and ball, and instead require the use of the 3rd button as a drag lock, which is easy to do, but different than you may be used to -- once you get the hang of it, it becomes second nature.  The fourth button can be programmed for scrolling.  The buttons are programmable - you can choose what function you want them to perform.The hand placement over the curvaceous FX body is also very comfortable and even relaxing - once you get used to it, and don't try to drag and drop with the left button and ball.  You can use both your thumb and one or even two or three fingers to move the ball around without ever tiring or straining.The downside of this model is that Logitech has abandoned it due to a patent infringement suit, and no parts are available for repairs, and no one I know repairs them.  To get a part, you must cannibalize another Trackman Marble FX, and the cannibalized parts will already be used and aged with a short life span -- assuming you can get a used one with still usable components.  There are no new FX's anywhere.Another downside is that the FX only came with either a serial port or a PS/2 connector.  There are no USB or wireless versions.  And every attempt to utilize a USB adapter results in some functionality being lost.  The serial port has long gone the way of the Dodo bird, and PS/2 ports are non-existent on new model computers.  In another 5 years the FX will be largely obsolete and incompatible.  This has already affected the going price.  Whereas a couple of years ago, even a poor-condition FX commanded a steep price, a mint-condition FX now command less than $100 (I won my minty for only $82 just yesterday as I write this). Yes, there are vendors still listing FX's near $300, but they aren't getting many takers, if any.The bottom line for this once very superior design is that apart from a few fanatics (like myself) who have yet to upgrade to a new USB-only PC (or Mac) the FX is dated, and soon will be obsolete and incompatible with the new equipment coming out.",5.0,Once superior design now dated and headed for obselesence,1284681600,"09 17, 2010",0.09835497835497833,441,0,0,0.0,2010-09-17,1402
A1C8K8UTDSXRXS,B00000JBUI,J. Harrison,"[0, 0]","I'm writing this review in 2014, many many years after this device has disappeared from the company's product lineup. I can state that this is the best input device I've ever used. I've owned several, and had them on my work and home computers for very detailed CAD, 3D modeling, and precision Photoshop work. The downside with this (and any trackball or mouse) is that dust accumulates inside the housing but this is super easy to clean when it does. I occasionally think about replacements, even though it looks funny, even outdated, no one makes a &#34;fingertip&#34; controlled trackball with ergonomics quite like this so I stick with it. Logitech if you're out there, please bring us a modern version!!",5.0,Best trackball ever.,1391126400,"01 31, 2014",0.31798611111111114,120,0,0,0.0,2014-01-31,170
A3A48XEYWLWH7T,B00000JBUI,John IV,"[27, 28]","Once upon a time I got sick of the gunk build up on all the mice and trackballs I had used, it got to the point where they would bump and jump on the mouse pads.  I was intrigued when I saw the technology used in the  Trackman line, detecting position using the tiny dots on the ball.  Now  having used the FX Trackman at home and at work for over 3 years, I find  that it is the still the best input device of its kind, including the new  MSFT optical mice. Once one gets used to the button placement and develops  the dexterity to utilise the trackball, constantly smooth and consistent  movement will reward them. With no moving parts for the tracking assembly  the user only rarely [once a year?] has to pop the ball out and clean the  sensors. This trackball does very well in digital art work with Photoshop  and is especially excellent when used to play classic trackball arcade  games through Mame32 emulation, Missile Command, Tempest, Centipede,  Arkanoid, etc. The tertiary buttons are recognized and used as scroll wheel  counterparts in Win2k; it's a nice fluff feature. My only wish would be  that Logitech eventually upgrade them to use USB so I can plug them into my  MSFT keyboards. Otherwise, highly recommended.",5.0,Still Unrivalled as Best Trackball Device,959040000,"05 23, 2000",0.24252284752284753,217,27,28,0.9310344827586207,2000-05-23,5171
A1MJMYLRTZ76ZX,B00000JBUI,magellan,"[10, 11]","This is one great trackball. The product I bought is actually the Cordless version of the FX Trackball, but it's basically the same as this one except for the cordless/wireless feature. The ergonomics are a little different also but it's basically the same trackball device.You can't beat the smoothness of this trackball. I've seen lots of them over the years but none ever impressed me enough to buy one until now. Now that I've tried one I'm a convert. The action is extremely smooth once you adapt a little to the finger movements to move the ball. Also, getting used to the placement of the four different buttons takes a little time. But once this is accomplished the ability to move smoothly and quickly around your computer screen is vastly improved over a typical mouse.The buttons are all configurable as to function, but I've found sticking with the default settings during the software setup is the best way to go. There is one thing I am trying to see how it works out. I reconfigured button 4 as the delete key. This is sort of convenient because it allows you to browse and delete files just with the  trackball instead of having to use the other hand to hit the delete key on the keyboard after highlighting a file with the trackball. Pretty convenient for those occasional cleanup tasks on your hard disk.Another thing I have found useful is to use medium instead of low acceleration, which allows you to shoot all the way across the screen by moving the trackball maybe an inch and a half or so, but then to drop the overall sensitivity down a bit. The default setting for trackball sensitivity is right in the middle of the range on the slider adjustment bar. I drop it down one more tack on the slider bar. This assists in hitting all those small buttons when using high resolution on your monitor. The medium acceleration gets you there faster but then you have more control once you're there to zero in on the button. Try it and see if you like this better than the default settings. You will find these settings by opening up the Trackball program menu, clicking on &quot;mouse properties,&quot; and then on the &quot;motion&quot; tab.One last thing I do to customize the operation of the trackball is you can check a box that causes the cursor to jump to the highlighted button of a new dialog box. I find this useful also.I noted a very interesting new feature. One of the buttons when clicked pops up the &quot;Webwheel.&quot; This is a wheel with 10 different pie-shaped pieces which are configurable as web addresses or for other web-related functions, such as go back, reload, go to favorites/bookmarks, and so on. When you hit this button, the wheel comes up, and you basically have a second menu to choose selection from. Pretty cool.I should mention the software install is a little non-intuitive. The instructions say to disconnect your mouse and plug in the new trackball (with the power off). However, when you boot the machine, Windows 98 sees the now missing mouse and wants to autodetect your hardware again and recreate the entire driver database. Not knowing what would happen I just cancelled out of this screen and let the computer boot up normally but without any mouse function. I then loaded the software, using the tab key to navigate around to configure everything, which wasn't too hard, and after you are finished it asks do you want to reboot, and after that the trackball works normally.Although not cheap, all in all a fine product that is worth the money.",4.0,Made me a convert,984355200,"03 12, 2001",0.10878379028379032,614,10,11,0.8333333333333334,2001-03-12,4878
A2QZ7Z48X4I4TA,B00000JBUI,"MariaNYC ""MariaNYC""","[1, 1]","I originally paid $64 for this trackball at Staples back in 2002. I'm impressed at how the value of this mouse, used, has gone into the hundreds. Yet, I'm not surprised. This is an amazing trackball because it involves the movement of any 2 of the 3 leftmost fingers of the right hand. This means your hand won't get into repetitive motions that may cause permanent damage later on. I have been using this mouse for years and it's still going strong. You just have to clean the ball and lenses once in a while. My mouse is PS/2 but I am ordering a converter (PS/2 to USB). Many attempts to convert me to other models have failed. My hand is completely comfortable and the buttons fall naturally where the fingers rest. Truly perfect design. I just can't believe it has gone up in price over the years, yet I can understand why. A true investment in the health of your hand, fingers and wrist. Totally worth the money.",5.0,King of the trackballs,1229558400,"12 18, 2008",0.26587301587301587,169,1,1,0.5,2008-12-18,2040
AS9YSOCMP1D9D,B00000JBUI,"Memnoch ""nanoboy""","[4, 4]","Its been about 10 years since I got my first TrackMan Marble FX. At this time I still have 3. Having tried just about every type and variation of input device on the planet, I never found any other mouse device the equal of the TMFT.Of course, being a 10 year old design, never updated, it lacks the buttons and scrolling abilities of modern mice. Which is too bad, because if Logitech revived this trackball, and updated it with 2 more buttons and new software, it would outsell everything else on the market by a wide margin.",5.0,Still the best after 10 years !,1186099200,"08 3, 2007",0.029040404040404064,97,4,4,0.8,2007-08-03,2543
A2D333TODX15EN,B00000JBUI,"Sherrie I. Laforce ""sherrieirene""","[0, 0]","I have had three of these now in around 15 years.  Yes I said 15 years, or at least since they first came out.  They are the best trackball that was ever made,ever made.  They fit your hand like no other trackball out there including any that Logitech has made since.  I really hope that Logitech will make them again, because you can't beat them.  They are so expensive now that most of the time you can't find one that you can afford.  The few that are out there that are new are being sold for close to $500.  That is just unheard of.  Of course those doing that probably won't sell it or maybe they might.  Used ones are usually REALLY USED and the buttons will go out sooner or later.  But if you can find one that has the Logitech logo intact on the top and hasn't been rubbed off, then it wasn't used much because that is the first thing to go and it doesn't take long for that to go, maybe about a year or less of use. The one I have just purchased, the logo is sharp and so I know that it hasn't been used much. Even this one wasn't cheap, but it was cheap enough that I was willing to foot the bill for it because you can't beat this trackball.",5.0,Great Trackball,1382745600,"10 26, 2013",0.15683465085639,228,0,0,0.0,2013-10-26,267
A2XWJK6POTDSP7,B00000JBUI,"Tim, Average buyer","[3, 3]","I've been using this trackball at work for six years and I love it.  I work in a 3D cad program that is primarily controlled by the mouse so it gets worked hard all day, every day.  This track ball never skips a beat and is comfortable to use, I find standard mice to be fatiguing.After more than twelve thousand hours of use the primary left button has given out on me.  The switch still functions but the button has broken and does not move anymore.  I am very disapointed to find that logitech no longer makes this trackball, I will be replacing it with a used one from ebay.",5.0,"Outstanding, where can I buy another?",1148601600,"05 26, 2006",0.17083333333333334,110,3,3,0.75,2006-05-26,2977
AO5PXGAR6RSYV,B00000JCT8,Bass4worship,"[0, 2]",I got these because of the price and they not to bad a headset. They are very light and stay in place on your head. The mouth mic foam come off very easy but they work like they should.,3.0,Nice Headset,1388016000,"12 26, 2013",0.12777777777777785,39,0,2,0.0,2013-12-26,206
A2T463WX091RTX,B00000JCT8,Bruce Philpott,"[1, 1]","I like this headset. I have four of them. I find I use PTT most of the time, to avoid cut off first syllables, etc. When I absolutely have to be hands-free, though, the VOX will work, too. Decent, understandable audio, unlike some I've used",4.0,There's a delay when used VOX,1374105600,"07 18, 2013",0.2791666666666667,45,1,1,0.5,2013-07-18,367
A449KVVGC9J7I,B00000JCT8,Carl,"[0, 2]","These work perfectly with my Motorola MR350 radios, also purchased fromAmazon. I got them (headsets) only as an after-thought. The sensitivity settings on theradios (for head-set-use) for VOR use are a little touchy. I prefer using thePTT button WITH headsets connected... No breathing or extraneous soundskicking in the transmitter. Still, a good headset.",5.0,Work Perfect!,1389139200,"01 8, 2014",0.378125,53,0,2,0.0,2014-01-08,193
A36J60Z5VCWBQZ,B00000JCT8,ccrider,"[0, 0]",These work very well with my walkie talkies and give you some privacy when talking through the walkie talkies.  I highly recommend them.,5.0,It works great,1402617600,"06 13, 2014",0.18,23,0,0,0.0,2014-06-13,37
A1D7WKS43Y6AVY,B00000JCT8,D. Hawkins,"[1, 1]","I bought a new pair of Motorola Talkabout FV300 radios and it simply does not work with them.  When I plug it in, turn it on and press the PTT button, the radio starts transmitting and doesn't stop until I shut the radio off.  I knew the VOX feature wouldn't work, but it was my understanding that it was supposed to still work with manual operation of the PTT button.  It does not.  However, it does work with my older Talkabout which is a T5000, but not with VOX.  I'm giving it two stars because they should have been more clear as to which radios work and which don't.",2.0,Doesn't work with all Talkabout Radios,1321401600,"11 16, 2011",0.1806060606060606,109,1,1,0.5,2011-11-16,977
AE5HGZPR0FLGF,B00000JCT8,gndg,"[0, 2]","Works well.Only issue I have is it appears to automatically activate VOX mode. And I'd rather use PTT.Other note might be that compared to the old spirit gt headset, it's not a comfortable. But it's good enough.",4.0,using with a set of Motorola MT350R,1376956800,"08 20, 2013",0.15,37,0,2,0.0,2013-08-20,334
A3FGOOWBV8SUCA,B00000JCT8,M. C. Vasiliades,"[0, 2]",Purchase for the Motorola MS350R 35-Mile Talkabout Waterproof 2-Way Radios. The VOX feature automatically sets up when this is plugged in.,5.0,Love This,1364601600,"03 30, 2013",0.0,21,0,2,0.0,2013-03-30,477
A3A15L96IYUO6V,B00000JCT8,Michael Smith,"[5, 13]","This is very good headset, sound quality is good. The headband is adjustable and very confortable. I gave it 4 stars instead of 5 because it doesn't do VOX with my FR50s (because the FR50 doesn't have VOX capability). Price is reasonable too. What more can I say about a simple headset?",4.0,Recommended accessory for FRS radios,991872000,"06 7, 2001",0.41571428571428576,52,5,13,0.35714285714285715,2001-06-07,4791
A3QBHMMDRSC5VY,B00000JCT8,"M. J. Mccaffrey ""Matt OneLANE""","[92, 100]","Okay, it doesn't use batteries, it doesn't light up, and it doesn't cost a lot. But this headset/boom mic is an essential accessory for the TalkAbouts for this simple reason: TalkAbouts have voice-operated control (VOX) when  used with a plugin headset/mic. We have also evaluated the earbud/mic combo  for bike riders and found it almost unworkable (it picks up road noise and,  to me, the earbud causes excruciating pain after a day of use). The headset  is a much better solution. The band actually fits OVER a safety helmet, and  the closed-foam-cell rubber pad grips the plastic shell securely. The boom  mic rejects most road noise, and soon becomes forgotten in the course of  routine use. (It quickly comes back to the foreground when I try to sip  from my water bottle!) If you purchase one of the TalkAbouts, consider this  as your second accessory purchase -- your first should be a carrying  holster or case. Now, if Motorola would only agree on a partnership with  JABRA Technologies to produce a JABRA Earset for the TalkAbouts, my  happiness would be complete ...",5.0,Little things mean a lot to bicyclists,947462400,"01 10, 2000",0.24555555555555555,182,92,100,0.9108910891089109,2000-01-10,5305
A1XHC34F2MFZ4I,B00000JCT8,"P. Roberts ""I void warrantees!""","[1, 4]","Plugged this into a Talkabout T6200 and it just transmitted.  Transmit button didn't work, VOX didn't work.  I have a pair of some older model, I should try the headset on those.Would give this 0 stars if I could.",1.0,Not compatible with all series,1155427200,"08 13, 2006",0.16666666666666666,39,1,4,0.2,2006-08-13,2898
A1CGUQU1YQNJFX,B00000JCT8,R. Lenahrt,"[1, 3]",The item served its use; however not the quality I thought it was priced at.,1.0,Cheap product for the price.,1249257600,"08 3, 2009",0.0,15,1,3,0.25,2009-08-03,1812
A2V5K7WIPS4XOG,B00000JCT8,Steve Drew,"[2, 4]",Good product at a good price.The earpiece has soft foam so that it does not hurt the ear after hours of use as one finds with an ear bud or the over the ear headset.Be careful to match the headset to the actual radio purshaced. This headset does not work with all radios.,5.0,Easy on the Ears,1355356800,"12 13, 2012",0.27999999999999997,53,2,4,0.4,2012-12-13,584
A2NQ5LLFYUKUFL,B00000JCT8,Vasile Tudoran,"[1, 1]","This mic works well, but it's a bit awkward.  I got it because the webcam I was using didn't have a built-in microphone for my Yahoo Messenger and Skype live chats.  It was crisp and clear sounding, but I've since upgraded my webcam and no longer need it so much.",4.0,"Works good, but awkward.",1359417600,"01 29, 2013",0.01727272727272728,50,1,1,0.5,2013-01-29,537
A102ZABPUPNYCT,B00000JCTO,Alberto,"[0, 0]","Good quality, good audio and made by Motorola. Was going for a ear cover design but this is way sleeker.",4.0,Works fine,1369699200,"05 28, 2013",0.7,20,0,0,0.0,2013-05-28,418
A2JVIA9P648H6Y,B00000JCTO,"Amazon Customer, Paul","[1, 2]","I bought these earbuds specifically for my helmet and ease of use.  As it turned out the reception for these at high speeds was unreadable and even worse when transmitting.  Not good if you are looking for a cheap solution to communicate between motorcycles.  The boom mic's sold by Motorola are perfect for this...static communications this set up is fine, hiking, skiing, something like that.  For the purpose that I purchased them for, awful...overall product though, good.",3.0,Not good for Motorcycles,1285718400,"09 29, 2010",0.2752380952380952,77,1,2,0.3333333333333333,2010-09-29,1390
A2CKQA93KUJUH2,B00000JCTO,Charles L. Cerino,"[0, 0]",I found that the ear bud was very large for my ear and it kept falling out even though it was under my pull over hat.  It works fine and the push to talk button by the mic bud is a nice feature.,3.0,Come in Major Tom,1388275200,"12 29, 2013",0.4317460317460317,43,0,0,0.0,2013-12-29,203
A16JV9KHNCJQGF,B00000JCTO,"D. Scampini ""Dan""","[0, 0]",This is a nice addition to my walkie talkies. Make sure you have the right model Walkie Talkies for this Mic.,5.0,Work's Great,1353024000,"11 16, 2012",0.4619047619047619,21,0,0,0.0,2012-11-16,611
A37Z65SZVT0TVB,B00000JCTO,"""duceduc""","[8, 10]","...There are quite afew out there that are more bulky looking. This particular one is more compact. Its features include: an earbud with a mic and PTT (push-to-talk). THe cord is a bit short; however, with my height (5,6), it stands to be just right. I was told that an extension can be pick up at a local Radio Shack.",5.0,A Necessity,1000512000,"09 15, 2001",0.242063492063492,60,8,10,0.7272727272727273,2001-09-15,4691
AURW67ORPANXK,B00000JCTO,E. Tapanes,"[23, 23]","Excellent Motorola quality and when paired with the TA280's excellent volume levels (plus control), it allows you to use it even in crowded, noisy environments.  The ease of use and its inconspicuousness make it an invaluable addition to the Talk Abouts, but there is room for improvement.  My biggest complaint is that the TA280/289 don't allow for the alert tone (call tones / menu tones / etc.) volumes to be regulated.  This makes for some very uncomfortably loud noise spikes with that earbud only an inch or so from your eardrum.  The TA280/289 DO allow the alert tones to be disabled, but that makes it a little more difficult to operate (especially when you have them tucked away under your outer clothing). My only other complaint was in the design of the PTT/MIC housing.  I would've preferred something a little easier to use with gloves on (the PTT button is 1/2&quot; from the MIC and pressing it with gloves on covers the MIC....). In closing, the alert tone volume issue is a TA280/289 one, not this units and I'd buy this again if I were to lose this one, but I sure wish they'd improve on it.",3.0,"Good quality, but could be better...",980985600,"02 1, 2001",0.08666666666666667,197,23,23,0.9583333333333334,2001-02-01,4917
A3S84AU8UJ9P9D,B00000JCTO,"eugef ""eugef""","[13, 14]","This product does exactly what its supposed to do. I don't understand people who expected this product to support VOX. It does not say anything about VOX in product description. I personally don't like VOX, because I don't want my children to hear what I'm saying when I fall down while skiing :-).Anyway the product is OK. The only problem for me is a very short wire, that's why I gave it 4 stars.",4.0,Good product. Short wire,1030320000,"08 26, 2002",0.12430555555555556,74,13,14,0.8666666666666667,2002-08-26,4346
A2DCWFE9TAMT6P,B00000JCTO,K. Benicek,"[0, 0]","Very dissatisfied with this, the earphone (earbud) is fine, but your voice is very muffled and garbled using the microphone. Even a females voice, usually more clear than a males voice, is very hard to understand using the microphone. I have also not been able to get the iVox feature to work with this either.",1.0,Very Garbled voice using the built-in Microphone,1402531200,"06 12, 2014",0.21964285714285717,55,0,0,0.0,2014-06-12,38
AEH6EQL2LG02J,B00000JCTO,Kenneth Canterbury,"[0, 0]",Worked but not well made and I have stopped using them and bought a better quality earpiece they did however work,3.0,Ok,1400889600,"05 24, 2014",0.5,21,0,0,0.0,2014-05-24,57
AV5QKR5O2XE1I,B00000JCTO,L. Manchego,"[0, 0]",I purchased these to use with the Motorola TalkAbout and the cases while biking to work.  I sometimes rode a little faster than my biking partner and these helped us to stay in touch.  This was a good purchase.,5.0,Earbud for walkie talkies,1400025600,"05 14, 2014",0.25625,39,0,0,0.0,2014-05-14,67
A3A15L96IYUO6V,B00000JCTO,Michael Smith,"[16, 17]","I have only one complaint about this earbud/mic unit - the cord is too short. Otherwise, the sound quality is good and the built-in mic with PTT works fine. A 2.5mm extension cord from radio shack (meant for phone headsets, #43-2003) alleviates the cord problem, however. The earbud cushion is comfortable. To be discreet, this is an excellent accessory for your Motorola FRS radio.",4.0,Recommended accessory for FRS radios,992217600,"06 11, 2001",0.32708333333333334,64,16,17,0.8888888888888888,2001-06-11,4787
A1XN1D2FGCQC8E,B00000JCTO,MisterGutsy,"[0, 0]",Works good but I'm worried for how long. The wire is thin and I'm always worried its going to break at the many connection points. Works with the Motorola two way radios.,3.0,Works but seems flimsy,1385164800,"11 23, 2013",0.18749999999999997,32,0,0,0.0,2013-11-23,239
ATYQBGM6Q5UMD,B00000JCTO,rocketscience,"[0, 0]","If the cord was 1 foot longer, 5 stars.  I don't get it.  Is someone saving 2 cents for every one of these?  Or..  make the earpiece cord shorter and the thicker part longer.  Would have been great if it came with a removable ear clip/wire but not really complaining about that.  Maybe a future feature.  Then again, if they can't make the cord 1 foot longer, I wouldn't expect any other luxuries.  Functionally seems fine.",4.0,What's with the short cord,1211500800,"05 23, 2008",0.19833333333333333,76,0,0,0.0,2008-05-23,2249
A38K8WFKSUTNJ2,B00000JCTO,"simplman ""simplman""","[0, 0]",This push to talk ear bud worked great needed it for work and it never failed me. Would purchase again.,5.0,Motorola earbud,1360108800,"02 6, 2013",0.525,20,0,0,0.0,2013-02-06,529
AN30G4IKL1BMZ,B00000JCTO,Stanward S. M. Oshiro,"[0, 0]","I was wondering why the radio would go into a weird locked mode in which you could no longer use it.  I had to shut the radio off, then turn it back on again.  Just a slight movement from the male plug (that goes into the radio), would cause the radio to be unusable.I found out the male plug was not inserted all the way into the radio's headset socket.  The problem is the rubber molding around the male plug was too much, not allowing a good &#34;seat&#34;.  I used an Xacto knife and cut away at the rubber molding, thus allowing a good &#34;seat&#34; of the male plug.  No more weird locking of the radio anymore.  I also had to do this with the other Motorola headsets that came with my Motorola Radios as well.",2.0,I had to modify the male plug for it to fit the Motorola radio,1356825600,"12 30, 2012",0.004487179487179489,136,0,0,0.0,2012-12-30,567
A1Y5UABA87I2JI,B00000JCTO,"Stephen Bagiatis Jr. ""Hodgieb""","[0, 0]",We all use these with our Motorola radios while hunting.  The animals are not spooked due to the earpiece.  The earpiece fits comfortably in my ear without the foam.  Just press the button clipped to your collar and others can hear you even with a quiet whisper.,5.0,Great for hunting,1379116800,"09 14, 2013",0.09166666666666667,47,0,0,0.0,2013-09-14,309
A22NZFCXVF7Y51,B00000JD34,CC,"[0, 0]","The sound quality is good. I purchased these to plug into walkie talkies. As someone who's been use to wearing the actual walkie talkie unit on his pants I had to begin to clip it on my shirts because the plug and its cord are short and tight. If I wear the walkie on my belt and have the speaker on my shoulder, the audio jack always pulls out of the walkie unit because of the tension.For my purposes these are not ideal and if you are use to wearing the walkie unit on your belt line then don't purchase these.If you're okay with wearing the walkie unit on your shirt or somewhere a lot higher than your belt line then go for it.",2.0,Not an ideal speaker for Walkie units worn on belt lines.,1383868800,"11 8, 2013",0.15267857142857144,124,0,0,0.0,2013-11-08,254
AE9LKENEJLL79,B00000JD34,Charles Shotwell,"[0, 3]","I haven't really tried this yet, it hangs in my wah and whacks me in the head while I'm driving....I have to rig up some cord restraints that will allow me to still use the thing....I think it will help me communicate when I get the instalation worked out",4.0,hanging thingee,1209340800,"04 28, 2008",0.2,49,0,3,0.0,2008-04-28,2274
A27S55KYD5LCAT,B00000JD34,chewy,"[1, 2]",i bought this because when i do my volunteer work it is extremely hard to hear. so with this one i could hear everything that goes over the radio. THIS IS A 1 PIN REMOTE SPEAKER. YOUR RADIO NEEDS TO HAVE A SLOT FOR 1 PIN TO USE THIS.pro.-built nicely-able to have the radio on low and still be able to hear everything (keep in mind of the noise around you)-push to talk built incon-i use a safety pin so i could attach it my uniform better. may pull the clothes down a bit (need to break in the wires has to be looser) this is something smallthis does have a clip on the back of the speakers but i dont like to use it.overallprice cheaper now compared to when it first name came out (about $15 less)sound goodjust overall its very good.i would recommend this.,5.0,nice works well,1366329600,"04 19, 2013",0.09027777777777776,146,1,2,0.3333333333333333,2013-04-19,457
A18011LY5SHJSV,B00000JD34,Deserteagle,"[0, 0]","Bought it for skiing and although its convenient, its hard to understand people on it. I think itay just be the cold temperature but its been pretty awful about every time I've skied. I used it on a warm day to test it and it seemed fine though. Guess it just isn't great for what I had in mind . The cord is also very short.",3.0,Doesnt work well skiing,1395792000,"03 26, 2014",0.021875000000000033,66,0,0,0.0,2014-03-26,116
A3B3HBKN6PR2N7,B00000JD34,Electronicbuff,"[4, 5]","These Motorola mics worked great for our GMRS radios.  Our crew prefers using these in the attics instead of pulling the walkies out of their pocket or belt clips.Speaker:- When you plug in the microphone the sound you hear come out of the mic- When you press the transmit button on the mic or the radio the microphone acts like a microphone.- Sound quality is nice- Volume is adjustable by volume control on radioCord:- My main gripe is the cord- The coiled cord on the new mics are tight from waist to shoulder- By stretching the coil out this problem goes away. Almost wish that the cord came pre-stretched so the new cords weren't so tight.Clip:- The clip clips at the top of the mic.- It would have been better if the clip swiveled on the back of the mic as everyone doesn't like to clip the mic on their shoulder lapel or collar. I prefer the mic in front of me and being able to swivel the clip would have been a major plus.Quality:- The mics are high quality and work well.  Out of the 8 I ordered I only had to return 1 due to failure right out of the package.Overall, great mics at a descent price.  At first the cord will be annoying but with time it should stretch and work better on adults. May look a little funny though if all your kids had these mics on their shoulders. People may give you strange looks.",4.0,Nice Mics,1341878400,"07 10, 2012",0.1915948051948052,249,4,5,0.6666666666666666,2012-07-10,740
AI1FBBRXK8DL3,B00000JD34,Geremias Espinal,"[1, 2]","Motorola 53724 Remote Speaker Mic works well with my scanner, with the speaker mic my radio sounds loud and clear.",4.0,Motorola 53724 Remote Speaker Mic,1360195200,"02 7, 2013",0.03333333333333334,20,1,2,0.3333333333333333,2013-02-07,528
